        0
     6800
     7280
     7760
     8176
     8496
     8912
     9328
     9648
    10000
    10352
    10704
    10992
    11280
    11472
    11728
    12016
    12336
    12560
    12784
    13008
    13136
    13200
    13264
    13296
    13360
    13392
    13392
    13328
    13104
    12784
    12368
    12080
    11664
    11312
    10928
    10480
    10128
     9680
     9264
     8912
     8528
     8112
     7760
     7344
     6896
     6416
     5936
     5488
     4880
     4240
     3696
     3056
     2384
     1648
      976
      304
     -400
    -1040
    -1680
    -2288
    -2864
    -3440
    -4016
    -4560
    -5072
    -5520
    -5968
    -6480
    -6736
    -7152
    -7600
    -7984
    -8272
    -8592
    -8944
    -9296
    -9552
    -9776
   -10000
   -10320
   -10608
   -10832
   -11088
   -11280
   -11408
   -11504
   -11568
   -11632
   -11664
   -11696
   -11696
   -11632
   -11472
   -11120
   -10736
   -10416
   -10032
    -9648
    -9296
    -8848
    -8464
    -8048
    -7632
    -7280
    -6864
    -6480
    -6096
    -5680
    -5264
    -4784
    -4240
    -3824
    -3280
    -2608
    -2032
    -1456
     -784
      -80
      624
