       0
     720
    1104
    1520
    1936
    2352
    2736
    3120
    3504
    3920
    4272
    4624
    4976
    5328
    5680
    6032
    6352
    6672
    6992
    7280
    7568
    7888
    8272
    8464
    8656
    8880
    9136
    9424
    9712
    9968
   10192
   10416
   10640
   10896
   11088
   11280
   11504
   11760
   11952
   12176
   12368
   12560
   12784
   12976
   13104
   13264
   13520
   13712
   13904
   14032
   14128
   14256
   14384
   14544
   14672
   14768
   14800
   14832
   14896
   14928
   14992
   15024
   15056
   15088
   15088
   15120
   15152
   15152
   15152
   15152
   15120
   15088
   14992
   14832
   14544
   14352
   14064
   13904
   13712
   13488
   13232
   13008
   12784
   12496
   12240
   12016
   11728
   11472
   11184
   10928
   10704
   10448
   10192
    9936
    9680
    9456
    9200
    8976
    8720
    8496
    8240
    7984
    7728
    7472
    7184
    6896
    6608
    6288
    5872
    5552
    5328
    5040
    4656
    4240
    3824
    3408
    2992
    2608
    2192
    1776
    1360
     912
     496
      16
    -432
    -912
   -1392
   -1840
   -2288
   -2736
   -3152
   -3536
   -3984
   -4400
   -4784
   -5168
   -5552
   -5936
   -6320
   -6672
   -7056
   -7408
   -7760
   -8080
   -8432
   -8752
   -9072
   -9360
   -9648
   -9968
  -10352
  -10576
  -10768
  -10960
  -11216
  -11504
  -11792
  -12080
  -12272
  -12496
  -12720
  -12976
  -13168
  -13392
  -13616
  -13840
  -14032
  -14256
  -14480
  -14672
  -14896
  -15088
  -15216
  -15376
  -15600
  -15792
  -15984
  -16144
  -16208
  -16368
  -16368
  -16368
  -16368
  -16368
  -16368
  -16368
  -16368
  -16368
  -16368
  -16368
  -16368
  -16368
  -16368
  -16368
  -16368
  -16368
  -16368
  -16368
  -16368
  -16368
  -16368
  -16368
  -16368
  -16368
  -16176
  -16016
  -15856
  -15600
  -15376
  -15152
  -14896
  -14640
  -14384
  -14128
  -13872
  -13616
  -13392
  -13104
  -12816
  -12560
  -12304
  -12080
  -11824
  -11600
  -11344
  -11088
  -10864
  -10608
  -10384
  -10128
   -9872
   -9616
   -9328
   -9040
   -8752
   -8432
   -8016
   -7728
   -7536
   -7216
   -6832
   -6416
   -5968
   -5552
   -5136
   -4784
   -4368
   -3920
   -3504
   -3056
   -2608
   -2160
   -1712
   -1232
    -784
    -336
     144
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
       0
